Data,Hora,Year,Month,Valor,Descrição,,
17/05/23,13:37,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
17/05/23,13:40,2023,Mai,400.00,Transferência_LuchtTransportesLtda,,"400,00"
17/05/23,14:37,2023,Mai,-31.00,Barcolaco Cu,,"-31,00"
18/05/23,07:51,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
18/05/23,07:54,2023,Mai,500.00,Transferência_LuchtTransportesLtda,,"500,00"
18/05/23,09:00,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
18/05/23,10:54,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
18/05/23,10:56,2023,Mai,1200.00,Transferência_LuchtTransportesLtda,,"1200,00"
18/05/23,12:07,2023,Mai,-100.00,Aniltondemori Cu,,"-100,00"
18/05/23,14:17,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
18/05/23,17:33,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
18/05/23,19:17,2023,Mai,-50.00,Auto Posto Jiris Cu,,"-50,00"
18/05/23,20:03,2023,Mai,-48.00,Cutisque Cu,,"-48,00"
19/05/23,08:52,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
19/05/23,08:55,2023,Mai,700.00,Transferência_LuchtTransportesLtda,,"700,00"
19/05/23,09:55,2023,Mai,-27.50,49845760 Inacio Koiti Cu,,"-27,50"
19/05/23,12:30,2023,Mai,-50.00,Tycoon *Auto Posto Cru Cu,,"-50,00"
19/05/23,13:49,2023,Mai,-29.00,Barcolaco Cu,,"-29,00"
19/05/23,15:49,2023,Mai,-21.00,Barcolaco Cu,,"-21,00"
19/05/23,16:47,2023,Mai,-18.00,Clarice Chiesa Churra Cu,,"-18,00"
19/05/23,18:01,2023,Mai,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
19/05/23,18:03,2023,Mai,800.00,Transferência_LuchtTransportesLtda,,"800,00"
19/05/23,19:15,2023,Mai,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
19/05/23,19:17,2023,Mai,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
19/05/23,19:29,2023,Mai,-11.00,Tycoon *Auto Posto Cru Cu,,"-11,00"
19/05/23,19:52,2023,Mai,-900.00,Pix Enviado-Conta Transacional,,"-900,00"
19/05/23,20:14,2023,Mai,-7.00,Pastre Viagens E Comb Cu,,"-7,00"
19/05/23,23:23,2023,Mai,-11.00,Bobburguer Cu,,"-11,00"
20/05/23,08:01,2023,Mai,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
20/05/23,08:03,2023,Mai,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
20/05/23,08:09,2023,Mai,-1100.00,Pix Enviado-Conta Transacional,,"-1100,00"
20/05/23,08:25,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
20/05/23,09:50,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
20/05/23,11:27,2023,Mai,-61.80,Albertodossantos Cu,,"-61,80"
20/05/23,12:19,2023,Mai,-11.40,Albertodossantos Cu,,"-11,40"
20/05/23,12:31,2023,Mai,-123.39,Merc Nossa Senho Ap Cu,,"-123,39"
20/05/23,16:50,2023,Mai,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
20/05/23,16:54,2023,Mai,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
20/05/23,18:38,2023,Mai,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
20/05/23,21:16,2023,Mai,-49.00,Cutisque Cu,,"-49,00"
21/05/23,11:57,2023,Mai,6000.00,Transferência_LuchtTransportesLtda,,"6000,00"
21/05/23,12:47,2023,Mai,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
21/05/23,15:16,2023,Mai,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
22/05/23,01:28,2023,Mai,-118.88,Cutisque Cu,,"-118,88"
22/05/23,08:04,2023,Mai,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
22/05/23,08:40,2023,Mai,-6000.00,Pix Enviado-Conta Transacional,,"-6000,00"
22/05/23,11:58,2023,Mai,-10.00,Auto Posto Jiris Cu,,"-10,00"
22/05/23,17:26,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
22/05/23,17:36,2023,Mai,-220.00,Pix Enviado-Conta Transacional,,"-220,00"
22/05/23,18:18,2023,Mai,800.00,Transferência_LuchtTransportesLtda,,"800,00"
22/05/23,19:09,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
22/05/23,19:55,2023,Mai,-20.00,Aniltondemori Cu,,"-20,00"
23/05/23,07:43,2023,Mai,-8.00,Auto Posto Jiris Cu,,"-8,00"
23/05/23,09:52,2023,Mai,-6000.00,Pix Enviado-Conta Transacional,,"-6000,00"
23/05/23,09:56,2023,Mai,6000.00,Transferência_LuchtTransportesLtda,,"6000,00"
23/05/23,12:46,2023,Mai,-25.00,Barcolaco Cu,,"-25,00"
23/05/23,15:51,2023,Mai,1000.00,Transferência_LuchtTransportesLtda,,"1000,00"
23/05/23,18:28,2023,Mai,1500.00,Transferência_LuchtTransportesLtda,,"1500,00"
23/05/23,19:17,2023,Mai,-154.00,Auto Posto Jiris Cu,,"-154,00"
23/05/23,19:18,2023,Mai,-10.00,Auto Posto Jiris Cu,,"-10,00"
23/05/23,20:08,2023,Mai,-67.00,Bobburguer Cu,,"-67,00"
23/05/23,20:17,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
23/05/23,21:40,2023,Mai,-800.00,Transferência para Lucht Transportes Ltda,,"-800,00"
24/05/23,02:06,2023,Mai,-43.00,Tycoon *Auto Posto Cru Cu,,"-43,00"
24/05/23,02:09,2023,Mai,-3.99,Tycoon *Auto Posto Cru Cu,,"-3,99"
24/05/23,07:55,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
24/05/23,07:57,2023,Mai,1500.00,Transferência_LuchtTransportesLtda,,"1500,00"
24/05/23,08:42,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
24/05/23,09:10,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
24/05/23,13:18,2023,Mai,-1150.00,Pix Enviado-Conta Transacional,,"-1150,00"
24/05/23,15:14,2023,Mai,-89.50,Vereda Com Auto Pecas Cu,,"-89,50"
24/05/23,15:21,2023,Mai,-76.00,Autopecas Alvorada F09 Cu,,"-76,00"
24/05/23,17:25,2023,Mai,-93.00,Cleuzagomesdelima Cu,,"-93,00"
24/05/23,18:56,2023,Mai,-64.00,Auto Posto Jiris Cu,,"-64,00"
24/05/23,19:00,2023,Mai,400.00,Transferência_LuchtTransportesLtda,,"400,00"
24/05/23,20:56,2023,Mai,-390.00,Pix Enviado-Conta Transacional,,"-390,00"
25/05/23,07:59,2023,Mai,-40.00,Auto Posto Jiris Cu,,"-40,00"
25/05/23,08:04,2023,Mai,40.00,Transferência_LuchtTransportesLtda,,"40,00"
25/05/23,17:52,2023,Mai,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
25/05/23,17:54,2023,Mai,1300.00,Transferência_LuchtTransportesLtda,,"1300,00"
25/05/23,18:16,2023,Mai,-24.00,Auto Posto Jiris Cu,,"-24,00"
25/05/23,18:53,2023,Mai,-41.00,Barcolaco Cu,,"-41,00"
25/05/23,20:53,2023,Mai,-172.00,Pix Enviado-Conta Transacional,,"-172,00"
25/05/23,20:55,2023,Mai,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
25/05/23,20:56,2023,Mai,500.00,Transferência_LuchtTransportesLtda,,"500,00"
26/05/23,07:16,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
26/05/23,07:17,2023,Mai,1000.00,Transferência_LuchtTransportesLtda,,"1000,00"
26/05/23,07:18,2023,Mai,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
26/05/23,08:48,2023,Mai,-8.00,Auto Posto Jiris Cu,,"-8,00"
26/05/23,09:54,2023,Mai,40.00,Transferência_LuchtTransportesLtda,,"40,00"
26/05/23,13:21,2023,Mai,-60.00,Mp *Rochalavacar Os,,"-60,00"
26/05/23,14:08,2023,Mai,-400.00,Pix Enviado-Conta Transacional,,"-400,00"
26/05/23,14:11,2023,Mai,390.00,Transferência_LuchtTransportesLtda,,"390,00"
26/05/23,15:17,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
26/05/23,15:21,2023,Mai,4.00,Transferência_LuchtTransportesLtda,,"4,00"
27/05/23,10:10,2023,Mai,-600.00,Pix Enviado-Conta Transacional,,"-600,00"
27/05/23,10:13,2023,Mai,-1500.00,Pix Enviado-Conta Transacional,,"-1500,00"
27/05/23,10:14,2023,Mai,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
27/05/23,10:15,2023,Mai,-516.00,Pix Enviado-Conta Transacional,,"-516,00"
27/05/23,10:43,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
27/05/23,11:26,2023,Mai,-952.00,Pix Enviado-Conta Transacional,,"-952,00"
27/05/23,11:28,2023,Mai,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
27/05/23,11:28,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
27/05/23,12:53,2023,Mai,-66.76,Merc Nossa Senho Ap Cu,,"-66,76"
27/05/23,13:45,2023,Mai,-37.90,Evandrodorosario Cu,,"-37,90"
27/05/23,13:46,2023,Mai,-344.00,Pix Enviado-Conta Transacional,,"-344,00"
27/05/23,18:11,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
27/05/23,19:25,2023,Mai,-60.00,Auto Posto Jiris Cu,,"-60,00"
27/05/23,20:50,2023,Mai,-31.76,Bel E Elias Distribui Cu,,"-31,76"
27/05/23,23:30,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
28/05/23,08:42,2023,Mai,-19.00,Sandraoliveira Fa,,"-19,00"
28/05/23,12:46,2023,Mai,-74.00,Sandraoliveira Fa,,"-74,00"
28/05/23,13:57,2023,Mai,-6.99,Merc Nossa Senho Ap Cu,,"-6,99"
28/05/23,17:30,2023,Mai,-5.00,Roberto Silvano Nonato Cu,,"-5,00"
28/05/23,18:30,2023,Mai,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
29/05/23,08:38,2023,Mai,-220.00,Auto Posto Jiris Cu,,"-220,00"
29/05/23,09:08,2023,Mai,-380.00,Pix Enviado-Conta Transacional,,"-380,00"
29/05/23,10:21,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
29/05/23,12:25,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
29/05/23,14:28,2023,Mai,100.00,Transferência_LuchtTransportesLtda,,"100,00"
29/05/23,14:47,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
29/05/23,15:38,2023,Mai,450.00,Transferência_LuchtTransportesLtda,,"450,00"
29/05/23,15:41,2023,Mai,-450.00,Pix Enviado-Conta Transacional,,"-450,00"
29/05/23,17:15,2023,Mai,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
29/05/23,17:20,2023,Mai,-4000.00,Pix Enviado-Conta Transacional,,"-4000,00"
29/05/23,19:42,2023,Mai,-63.00,Barcolaco Cu,,"-63,00"
29/05/23,20:24,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
30/05/23,07:19,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
30/05/23,07:24,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
30/05/23,07:27,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
30/05/23,07:28,2023,Mai,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
30/05/23,08:15,2023,Mai,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
30/05/23,08:50,2023,Mai,-31.50,Panif Sao Paulo Cu,,"-31,50"
30/05/23,09:13,2023,Mai,100.00,Transferência_LuchtTransportesLtda,,"100,00"
30/05/23,09:16,2023,Mai,100.00,Transferência_LuchtTransportesLtda,,"100,00"
30/05/23,09:19,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
30/05/23,09:39,2023,Mai,100.00,Transferência_LuchtTransportesLtda,,"100,00"
30/05/23,09:41,2023,Mai,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
30/05/23,11:01,2023,Mai,-4.00,Bar Do Tche Cu,,"-4,00"
30/05/23,15:27,2023,Mai,1000.00,Transferência_LuchtTransportesLtda,,"1000,00"
30/05/23,15:29,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
30/05/23,15:39,2023,Mai,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
30/05/23,15:42,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
30/05/23,16:31,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
30/05/23,16:32,2023,Mai,-550.00,Pix Enviado-Conta Transacional,,"-550,00"
30/05/23,16:37,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
30/05/23,16:40,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
30/05/23,16:43,2023,Mai,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
30/05/23,17:17,2023,Mai,-64.00,Auto Posto Jiris Cu,,"-64,00"
30/05/23,19:18,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
30/05/23,21:02,2023,Mai,-64.00,Hot Dog Tio Ze Cu,,"-64,00"
30/05/23,21:22,2023,Mai,-7.50,Hot Dog Tio Ze Cu,,"-7,50"
30/05/23,21:25,2023,Mai,200.00,Transferência_LuchtTransportesLtda,,"200,00"
30/05/23,21:34,2023,Mai,-300.00,Saque Nacional ELO,,"-300,00"
31/05/23,08:27,2023,Mai,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
31/05/23,08:47,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
31/05/23,08:48,2023,Mai,-80.50,Pix Enviado-Conta Transacional,,"-80,50"
31/05/23,09:09,2023,Mai,-86.30,Pix Enviado-Conta Transacional,,"-86,30"
31/05/23,09:15,2023,Mai,-199.93,Pix Enviado-Conta Transacional,,"-199,93"
31/05/23,09:19,2023,Mai,-241.33,Pix Enviado-Conta Transacional,,"-241,33"
31/05/23,17:06,2023,Mai,-10.00,Auto Posto Jiris Cu,,"-10,00"
01/06/23,08:47,2023,Jun,-64.00,Auto Posto Jiris Cu,,"-64,00"
01/06/23,10:42,2023,Jun,8000.00,Transferência_LuchtTransportesLtda,,"8000,00"
01/06/23,10:45,2023,Jun,-7000.00,Pix Enviado-Conta Transacional,,"-7000,00"
01/06/23,10:56,2023,Jun,-4.00,Auto Posto Jiris Cu,,"-4,00"
01/06/23,19:01,2023,Jun,-52.50,Quiosque Pastel Expres Cu,,"-52,50"
02/06/23,00:46,2023,Jun,-36.00,Adilson Kelesk 0387455 Cu,,"-36,00"
02/06/23,07:26,2023,Jun,-14.00,Auto Posto Jiris Cu,,"-14,00"
02/06/23,08:10,2023,Jun,-0.85,Panif Sao Paulo Cu,,"-0,85"
02/06/23,09:18,2023,Jun,-129.47,Pix Enviado-Conta Transacional,,"-129,47"
02/06/23,09:20,2023,Jun,-72.84,Pix Enviado-Conta Transacional,,"-72,84"
02/06/23,10:17,2023,Jun,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
02/06/23,10:18,2023,Jun,-78.85,Pix Enviado-Conta Transacional,,"-78,85"
02/06/23,12:41,2023,Jun,-14.99,Pelanda Conveniencia Cu,,"-14,99"
02/06/23,13:23,2023,Jun,-830.00,Postos Pelanda Maestr Cu,,"-830,00"
02/06/23,13:25,2023,Jun,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
02/06/23,14:37,2023,Jun,-9000.00,Pix Enviado-Conta Transacional,,"-9000,00"
03/06/23,08:38,2023,Jun,-350.00,Pix Enviado-Conta Transacional,,"-350,00"
03/06/23,09:20,2023,Jun,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
03/06/23,09:24,2023,Jun,-3000.00,Pix Enviado-Conta Transacional,,"-3000,00"
04/06/23,08:56,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
04/06/23,08:58,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
04/06/23,09:19,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
04/06/23,09:21,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
04/06/23,19:46,2023,Jun,-1315.02,Pix Enviado-Conta Transacional,,"-1315,02"
04/06/23,19:48,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
04/06/23,20:22,2023,Jun,-805.82,Pix Enviado-Conta Transacional,,"-805,82"
05/06/23,10:20,2023,Jun,-70.00,Pix Enviado-Conta Transacional,,"-70,00"
05/06/23,10:24,2023,Jun,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
05/06/23,10:58,2023,Jun,-90.00,Pix Enviado-Conta Transacional,,"-90,00"
05/06/23,18:49,2023,Jun,-60.00,Pix Enviado-Conta Transacional,,"-60,00"
05/06/23,21:10,2023,Jun,1000.00,Transferência_LuchtTransportesLtda,,"1000,00"
05/06/23,21:13,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
06/06/23,10:17,2023,Jun,-44.00,Pix Enviado-Conta Transacional,,"-44,00"
06/06/23,10:52,2023,Jun,-80.00,Pix Enviado-Conta Transacional,,"-80,00"
06/06/23,11:22,2023,Jun,-24.99,Lcccomerciode Cu,,"-24,99"
06/06/23,11:48,2023,Jun,7000.00,Transferência_LuchtTransportesLtda,,"7000,00"
06/06/23,11:50,2023,Jun,-954.00,Pix Enviado-Conta Transacional,,"-954,00"
06/06/23,13:49,2023,Jun,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
06/06/23,14:55,2023,Jun,-11.00,Autopostoradja Cu,,"-11,00"
06/06/23,18:12,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
06/06/23,18:13,2023,Jun,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
06/06/23,18:52,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
06/06/23,18:55,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
06/06/23,20:51,2023,Jun,-52.91,Auto Posto Nova Curiti Cu,,"-52,91"
07/06/23,10:42,2023,Jun,-70.00,Pix Enviado-Conta Transacional,,"-70,00"
07/06/23,13:53,2023,Jun,-600.00,Pix Enviado-Conta Transacional,,"-600,00"
07/06/23,14:05,2023,Jun,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
07/06/23,14:15,2023,Jun,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
07/06/23,14:26,2023,Jun,-811.00,Pix Enviado-Conta Transacional,,"-811,00"
07/06/23,14:48,2023,Jun,-30.00,Delivery Cu,,"-30,00"
07/06/23,20:25,2023,Jun,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
07/06/23,20:33,2023,Jun,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
08/06/23,12:04,2023,Jun,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
08/06/23,12:08,2023,Jun,-1569.00,Pix Enviado-Conta Transacional,,"-1569,00"
08/06/23,12:09,2023,Jun,-1500.00,Pix Enviado-Conta Transacional,,"-1500,00"
08/06/23,12:29,2023,Jun,-140.00,Pix Enviado-Conta Transacional,,"-140,00"
08/06/23,16:06,2023,Jun,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
09/06/23,12:11,2023,Jun,4000.00,Transferência_LuchtTransportesLtda,,"4000,00"
09/06/23,12:17,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
09/06/23,14:33,2023,Jun,-825.00,Pix Enviado-Conta Transacional,,"-825,00"
09/06/23,16:27,2023,Jun,-50.00,Pix Enviado-Conta Transacional,,"-50,00"
09/06/23,17:11,2023,Jun,-425.00,Alexandre Cu,,"-425,00"
09/06/23,17:12,2023,Jun,-1419.00,Pix Enviado-Conta Transacional,,"-1419,00"
09/06/23,18:07,2023,Jun,-14.75,Divina Conquista I Cu,,"-14,75"
10/06/23,09:28,2023,Jun,-900.00,Pix Enviado-Conta Transacional,,"-900,00"
10/06/23,09:40,2023,Jun,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
10/06/23,11:45,2023,Jun,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
10/06/23,11:54,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
10/06/23,16:10,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
10/06/23,19:30,2023,Jun,-1107.60,Pix Enviado-Conta Transacional,,"-1107,60"
10/06/23,19:32,2023,Jun,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
10/06/23,19:34,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
11/06/23,16:16,2023,Jun,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
11/06/23,19:54,2023,Jun,-908.00,Pix Enviado-Conta Transacional,,"-908,00"
12/06/23,08:21,2023,Jun,-1999.90,Pix Enviado-Conta Transacional,,"-1999,90"
12/06/23,09:30,2023,Jun,-928.00,Pix Enviado-Conta Transacional,,"-928,00"
12/06/23,09:31,2023,Jun,-86.00,Pix Enviado-Conta Transacional,,"-86,00"
12/06/23,10:37,2023,Jun,4800.00,Transferência_LuchtTransportesLtda,,"4800,00"
12/06/23,11:26,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
12/06/23,11:28,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
12/06/23,11:29,2023,Jun,-528.00,Pix Enviado-Conta Transacional,,"-528,00"
13/06/23,14:01,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
13/06/23,16:05,2023,Jun,-39.80,Avipec Cu,,"-39,80"
13/06/23,16:58,2023,Jun,-28.50,Ss Restaurante Sa,,"-28,50"
13/06/23,17:04,2023,Jun,-2035.48,Pix Enviado-Conta Transacional,,"-2035,48"
13/06/23,17:32,2023,Jun,3500.00,Transferência_LuchtTransportesLtda,,"3500,00"
13/06/23,17:35,2023,Jun,-2122.31,Pix Enviado-Conta Transacional,,"-2122,31"
13/06/23,18:17,2023,Jun,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
13/06/23,19:36,2023,Jun,-73.52,Pix Enviado-Conta Transacional,,"-73,52"
13/06/23,19:38,2023,Jun,-93.73,Pix Enviado-Conta Transacional,,"-93,73"
13/06/23,19:39,2023,Jun,-83.62,Pix Enviado-Conta Transacional,,"-83,62"
14/06/23,08:00,2023,Jun,3500.00,Transferência_LuchtTransportesLtda,,"3500,00"
14/06/23,08:08,2023,Jun,-2500.00,Pix Enviado-Conta Transacional,,"-2500,00"
14/06/23,08:11,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
14/06/23,14:49,2023,Jun,-500.00,Saque Nacional ELO,,"-500,00"
14/06/23,15:53,2023,Jun,-135.00,Pix Enviado-Conta Transacional,,"-135,00"
14/06/23,18:10,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
14/06/23,18:15,2023,Jun,50.00,Transferência_LuchtTransportesLtda,,"50,00"
14/06/23,18:30,2023,Jun,-132.00,Pix Enviado-Conta Transacional,,"-132,00"
15/06/23,09:55,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
15/06/23,10:28,2023,Jun,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
15/06/23,10:31,2023,Jun,-156.85,Pix Enviado-Conta Transacional,,"-156,85"
15/06/23,11:03,2023,Jun,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
15/06/23,16:48,2023,Jun,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
15/06/23,17:53,2023,Jun,-342.02,Pix Enviado-Conta Transacional,,"-342,02"
15/06/23,18:14,2023,Jun,-19.00,Pix Enviado-Conta Transacional,,"-19,00"
15/06/23,18:34,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
15/06/23,18:40,2023,Jun,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
15/06/23,19:38,2023,Jun,-900.00,Pix Enviado-Conta Transacional,,"-900,00"
15/06/23,21:33,2023,Jun,4000.00,Transferência_LuchtTransportesLtda,,"4000,00"
15/06/23,21:41,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
16/06/23,11:12,2023,Jun,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
16/06/23,12:06,2023,Jun,-266.26,Supermercados Angeloni Cu,,"-266,26"
16/06/23,12:19,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
16/06/23,15:41,2023,Jun,-75.40,Filial Curitiba Semina Cu,,"-75,40"
16/06/23,20:54,2023,Jun,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
17/06/23,07:26,2023,Jun,9000.00,Transferência_LuchtTransportesLtda,,"9000,00"
17/06/23,07:28,2023,Jun,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
17/06/23,08:35,2023,Jun,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
17/06/23,11:56,2023,Jun,9000.00,Transferência_LuchtTransportesLtda,,"9000,00"
17/06/23,12:22,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
17/06/23,12:30,2023,Jun,-232.75,Supermercados Angeloni Cu,,"-232,75"
17/06/23,14:49,2023,Jun,-160.00,Casa Mart Cu,,"-160,00"
17/06/23,16:03,2023,Jun,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
17/06/23,16:49,2023,Jun,-284.51,Beef & Cia Cu,,"-284,51"
17/06/23,18:42,2023,Jun,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
17/06/23,18:43,2023,Jun,-86.00,Pix Enviado-Conta Transacional,,"-86,00"
17/06/23,18:44,2023,Jun,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
17/06/23,19:15,2023,Jun,-2500.00,Pix Enviado-Conta Transacional,,"-2500,00"
17/06/23,19:19,2023,Jun,-860.00,Pix Enviado-Conta Transacional,,"-860,00"
18/06/23,13:04,2023,Jun,-430.00,Pix Enviado-Conta Transacional,,"-430,00"
18/06/23,13:06,2023,Jun,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
18/06/23,15:23,2023,Jun,-231.88,Posto 2 Cu,,"-231,88"
18/06/23,17:32,2023,Jun,-295.99,Cobasi Curitiba Novo M Cu,,"-295,99"
18/06/23,17:39,2023,Jun,-5275.20,Pix Enviado-Conta Transacional,,"-5275,20"
18/06/23,17:40,2023,Jun,-2850.57,Pix Enviado-Conta Transacional,,"-2850,57"
18/06/23,17:43,2023,Jun,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
18/06/23,17:46,2023,Jun,-1147.50,Pix Enviado-Conta Transacional,,"-1147,50"
18/06/23,18:01,2023,Jun,-211.60,Posto Avenida Brasilia Cu,,"-211,60"
18/06/23,20:52,2023,Jun,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
19/06/23,08:47,2023,Jun,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
19/06/23,09:05,2023,Jun,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
19/06/23,09:20,2023,Jun,-93.06,Pix Enviado-Conta Transacional,,"-93,06"
19/06/23,10:01,2023,Jun,-20.00,Pix Enviado-Conta Transacional,,"-20,00"
